Open time,Open,High,Low,Close,Volume,Trade count,VWAP
2021-07-19 14:00:00,209.92,212.45,209.05,211.51,9037547.0,80016,210.9506
2021-07-19 15:00:00,211.52,214.445,211.37,214.28,7786318.0,69446,213.1119
2021-07-19 16:00:00,214.27,214.27,211.17,211.575,5702837.0,50283,212.4086
2021-07-19 17:00:00,211.57,212.55,210.51,210.77,6992164.0,55280,211.6662
2021-07-19 18:00:00,210.78,211.82,210.01,210.38,6226645.0,50019,211.3849
2021-07-19 19:00:00,210.38,211.83,210.02,211.81,9923248.0,86365,210.9587
2021-07-20 14:00:00,214.92,217.18,211.6605,217.1655,7377373.0,60921,215.3308
2021-07-20 15:00:00,217.17,217.97,216.755,217.88,3817434.0,33869,216.9351
2021-07-20 16:00:00,217.88,218.53,217.27,217.93,3577161.0,28176,217.9866
2021-07-20 17:00:00,217.93,218.005,216.99,217.745,3090483.0,28267,217.5184
2021-07-20 18:00:00,217.75,218.79,217.745,218.04,4243948.0,27125,217.5601
2021-07-20 19:00:00,218.05,219.27,217.86,218.22,6970283.0,57854,218.1868
2021-07-21 14:00:00,221.89,222.04,220.3301,220.52,5005670.0,40416,221.1548
2021-07-21 15:00:00,220.53,221.91,220.52,221.73,3624235.0,26107,221.2077
2021-07-21 16:00:00,221.74,222.145,221.56,221.66,2301015.0,17670,221.873
2021-07-21 17:00:00,221.67,222.22,221.67,221.86,2340075.0,15661,222.0301
2021-07-21 18:00:00,221.86,222.2,221.22,221.85,2761384.0,19298,221.707
2021-07-21 19:00:00,221.85,222.13,221.42,222.11,4768924.0,39235,221.6028
2021-07-22 14:00:00,219.46,221.9255,218.63,218.66,5282069.0,45689,219.3696
2021-07-22 15:00:00,218.66,218.81,217.9,218.17,4148139.0,36974,218.3017
2021-07-22 16:00:00,218.17,218.85,217.58,218.77,4110472.0,31618,218.4496
2021-07-22 17:00:00,218.77,219.36,218.67,219.28,2481080.0,22562,219.0447
2021-07-22 18:00:00,219.28,221.9255,218.87,219.56,2335232.0,19366,219.5484
2021-07-22 19:00:00,219.555,219.6099,218.1,218.47,5276696.0,43676,218.864
2021-07-23 14:00:00,217.8,218.585,216.91,218.43,5024576.0,43545,217.7594
2021-07-23 15:00:00,218.41,219.2,218.12,218.159,2839614.0,24517,218.6112
2021-07-23 16:00:00,218.16,218.94,217.94,218.6676,2499560.0,20538,218.4692
2021-07-23 17:00:00,218.65,219.26,218.4,219.25,1545093.0,12395,218.7391
2021-07-23 18:00:00,219.2397,219.56,218.91,219.16,1826969.0,16213,219.2067
2021-07-23 19:00:00,219.17,219.71,218.9201,219.5,4389180.0,31666,219.36
2021-07-26 14:00:00,221.19,222.02,220.28,220.39,4844625.0,46630,221.1818
2021-07-26 15:00:00,220.41,220.82,219.85,219.93,2481222.0,24999,220.1958
2021-07-26 16:00:00,219.92,219.94,219.2,219.42,2894028.0,25153,219.5413
2021-07-26 17:00:00,219.435,219.86,219.15,219.66,1582439.0,15964,219.5203
2021-07-26 18:00:00,219.65,220.02,219.25,219.705,1596066.0,16383,219.7053
2021-07-26 19:00:00,219.715,220.33,219.62,220.2,2539355.0,24380,220.065
2021-07-27 14:00:00,216.86,217.65,215.945,217.31,6818822.0,59622,216.9045
2021-07-27 15:00:00,217.29,217.62,215.3819,216.51,5540137.0,46367,216.5048
2021-07-27 16:00:00,216.5,216.68,215.61,216.06,3889299.0,34962,216.2339
2021-07-27 17:00:00,216.04,216.55,215.45,216.22,2759002.0,25689,216.1498
2021-07-27 18:00:00,216.22,217.44,216.11,217.35,3146290.0,26795,216.9979
2021-07-27 19:00:00,217.35,217.8,217.0,217.63,4780785.0,38421,217.5154
2021-07-28 14:00:00,219.69,219.795,217.4,218.53,5027641.0,47594,218.2237
2021-07-28 15:00:00,218.55,220.11,218.34,220.01,3276649.0,30775,219.2734
2021-07-28 16:00:00,220.0,220.43,219.55,219.79,3418089.0,21637,219.8245
2021-07-28 17:00:00,219.79,220.3,219.675,219.765,2579849.0,20504,219.8574
2021-07-28 18:00:00,219.77,222.59,219.49,221.965,5769477.0,56109,221.0452
2021-07-28 19:00:00,221.965,222.44,220.85,220.89,6239863.0,54739,221.5126
2021-07-29 14:00:00,223.07,223.89,222.5,223.465,3661044.0,35381,223.412
2021-07-29 15:00:00,223.47,224.14,223.31,224.13,2566301.0,24331,223.7366
2021-07-29 16:00:00,224.135,224.435,223.63,224.05,2048776.0,20098,224.0635
2021-07-29 17:00:00,224.05,224.375,223.62,223.77,2184476.0,18524,224.0491
2021-07-29 18:00:00,223.79,223.855,222.725,223.34,2801219.0,24499,223.1995
2021-07-29 19:00:00,223.34,223.355,222.54,222.57,4120154.0,34673,222.8345
2021-07-30 14:00:00,223.59,223.995,221.76,221.83,4452681.0,41758,222.8645
2021-07-30 15:00:00,221.83,222.33,221.24,221.92,3138718.0,27322,221.8397
2021-07-30 16:00:00,221.92,221.985,221.31,221.395,1749865.0,15925,221.6633
2021-07-30 17:00:00,221.41,221.47,220.935,221.22,2535861.0,19057,221.1765
2021-07-30 18:00:00,221.25,221.39,220.275,220.49,3724125.0,34569,220.6953
2021-07-30 19:00:00,220.48,221.28,220.465,221.06,6468507.0,53027,220.9689
2021-08-02 14:00:00,223.99,224.35,222.01,222.08,4056601.0,38428,223.0905
2021-08-02 15:00:00,222.08,222.58,221.02,221.06,2343645.0,23469,221.867
2021-08-02 16:00:00,221.08,221.83,220.5,221.38,3289043.0,27482,221.2292
2021-08-02 17:00:00,221.39,221.72,221.2,221.44,1689184.0,17729,221.5117
2021-08-02 18:00:00,221.45,222.23,221.28,221.5,2254303.0,22493,221.6753
2021-08-02 19:00:00,221.51,221.67,219.64,219.92,5259443.0,43974,220.517
2021-08-03 14:00:00,218.24,219.39,217.1,218.41,6514250.0,59298,218.3052
2021-08-03 15:00:00,218.41,220.31,218.27,219.92,3531615.0,30910,219.4794
2021-08-03 16:00:00,219.92,220.23,219.41,219.9,1782097.0,16238,219.8091
