Date,Portfolio Value
2020-06-29,499.6644863747264
2020-06-30,499.6644863747264
2020-07-01,499.6644863747264
2020-07-02,499.6644863747264
2020-07-06,499.98706148599723
2020-07-07,499.98706148599723
2020-07-08,499.98706148599723
2020-07-09,499.98706148599723
2020-07-10,499.90670746556873
2020-07-13,499.90670746556873
2020-07-14,499.90670746556873
2020-07-15,499.90670746556873
2020-07-16,499.87602340965
2020-07-17,499.87602340965
2020-07-20,499.87602340965
2020-07-21,499.87602340965
2020-07-22,499.8993391577668
2020-07-23,499.8993391577668
2020-07-24,499.8993391577668
2020-07-27,499.8993391577668
2020-07-28,499.8993391577668
2020-07-29,499.8993391577668
2020-07-30,499.8993391577668
2020-07-31,501.1725074415722
2020-08-03,501.1725074415722
2020-08-04,501.1725074415722
2020-08-05,501.1725074415722
2020-08-06,504.4538152790387
2020-08-07,504.4538152790387
2020-08-10,504.4538152790387
2020-08-11,504.4538152790387
2020-08-12,503.7100323384331
2020-08-13,503.7100323384331
2020-08-14,503.7100323384331
2020-08-17,503.7100323384331
2020-08-18,503.32436773671503
2020-08-19,503.32436773671503
2020-08-20,503.32436773671503
2020-08-21,503.32436773671503
2020-08-24,502.8536017634035
2020-08-25,502.8536017634035
2020-08-26,502.8536017634035
2020-08-27,502.8536017634035
2020-08-28,502.8536017634035
2020-08-31,502.8536017634035
2020-09-01,502.8536017634035
2020-09-02,502.8536017634035
2020-09-03,502.8536017634035
2020-09-04,502.8536017634035
2020-09-08,502.8536017634035
2020-09-09,502.8536017634035
2020-09-10,502.8536017634035
2020-09-11,502.8536017634035
2020-09-14,502.8536017634035
2020-09-15,502.8536017634035
2020-09-16,502.9232439342933
2020-09-17,502.9232439342933
2020-09-18,502.9232439342933
2020-09-21,502.9232439342933
2020-09-22,502.85255328642677
2020-09-23,502.85255328642677
2020-09-24,502.85255328642677
2020-09-25,502.85255328642677
2020-09-28,502.8884869974386
2020-09-29,502.8884869974386
2020-09-30,502.8884869974386
2020-10-01,502.8884869974386
2020-10-02,502.8884869974386
2020-10-05,502.8884869974386
2020-10-06,502.8884869974386
2020-10-07,502.8884869974386
2020-10-08,502.8826862817979
2020-10-09,502.8826862817979
2020-10-12,502.8826862817979
2020-10-13,502.8826862817979
2020-10-14,502.8607808622919
2020-10-15,502.8607808622919
2020-10-16,500.83552485580253
2020-10-19,500.83552485580253
2020-10-20,500.8599555972084
2020-10-21,500.8599555972084
2020-10-22,500.52608271250193
2020-10-23,500.52608271250193
2020-10-26,500.52509594378046
2020-10-27,500.52509594378046
2020-10-28,500.52509594378046
2020-10-29,500.52509594378046
2020-10-30,500.540195325179
2020-11-02,500.540195325179
2020-11-03,500.5280810364014
2020-11-04,500.5280810364014
2020-11-05,500.5051748921257
2020-11-06,500.5051748921257
2020-11-09,500.45857809698606
2020-11-10,500.45857809698606
2020-11-11,500.4018958973095
2020-11-12,500.4018958973095
2020-11-13,500.3825025005181
2020-11-16,500.3825025005181
2020-11-17,501.0430418838453
2020-11-18,501.0430418838453
2020-11-19,501.07916053112035
2020-11-20,501.07916053112035
2020-11-23,501.223281221894
2020-11-24,501.223281221894
2020-11-25,501.223281221894
2020-11-27,501.223281221894
2020-11-30,500.4504914796203
2020-12-01,500.4504914796203
2020-12-02,500.4504914796203
2020-12-03,500.4504914796203
2020-12-04,499.4772394138632
2020-12-07,499.4772394138632
2020-12-08,499.4772394138632
2020-12-09,499.4772394138632
2020-12-10,499.4772394138632
2020-12-11,499.4772394138632
2020-12-14,499.4772394138632
2020-12-15,499.4772394138632
2020-12-16,499.4772394138632
2020-12-17,499.4772394138632
2020-12-18,499.4772394138632
2020-12-21,499.4772394138632
2020-12-22,499.4772394138632
2020-12-23,499.4772394138632
2020-12-24,499.4772394138632
2020-12-28,499.4772394138632
2020-12-29,499.4772394138632
2020-12-30,499.4772394138632
2020-12-31,499.49597392583115
2021-01-04,499.49597392583115
2021-01-05,499.49597392583115
2021-01-06,499.49597392583115
2021-01-07,499.49597392583115
2021-01-08,499.49597392583115
2021-01-11,499.49597392583115
2021-01-12,500.44349153701233
2021-01-13,500.44349153701233
2021-01-14,500.44349153701233
2021-01-15,500.44349153701233
2021-01-19,499.07244766596637
2021-01-20,499.07244766596637
2021-01-21,499.07244766596637
2021-01-22,499.07244766596637
2021-01-25,498.50186332532434
2021-01-26,498.50186332532434
2021-01-27,498.50186332532434
2021-01-28,498.50186332532434
2021-01-29,497.8155848945787
2021-02-01,497.8155848945787
2021-02-02,497.8155848945787
2021-02-03,497.8155848945787
2021-02-04,497.8155848945787
2021-02-05,497.8155848945787
2021-02-08,497.8155848945787
2021-02-09,497.8155848945787
2021-02-10,497.8155848945787
2021-02-11,497.8155848945787
2021-02-12,497.8155848945787
2021-02-16,497.75681699723776
2021-02-17,497.75681699723776
2021-02-18,497.75681699723776
2021-02-19,497.75681699723776
2021-02-22,497.6539840166724
2021-02-23,497.6539840166724
2021-02-24,498.649030552446
2021-02-25,498.649030552446
2021-02-26,498.649030552446
2021-03-01,498.649030552446
2021-03-02,496.3174427450982
2021-03-03,496.3174427450982
2021-03-04,496.3174427450982
2021-03-05,496.3174427450982
2021-03-08,496.3174427450982
